lng,lat
-74.2889740358,40.6430814102
-74.2878251275,40.6442352139
-74.2878251275,40.6442352139
-74.2878251275,40.6442352139
-74.2878251275,40.6442352139
-74.2875773196,40.6484973065
-74.2875773196,40.6484973065
-74.2875773196,40.6484973065
-74.2870814652,40.6570209385
-74.2868334186,40.6612824779
-74.2868334186,40.6612824779
-74.2868334186,40.6612824779
-74.2868334186,40.6612824779
-74.2868334186,40.6612824779
-74.2865852926,40.6655438328
-74.2865852926,40.6655438328
-74.2854363224,40.6666956954
-74.2854363224,40.6666956954
-74.2854363224,40.6666956954
-74.2842873591,40.6678473809
-74.2808405106,40.6713013747
-73.8794281236,40.6455609840
-73.8794281236,40.6455609840
-73.8794281236,40.6455609840
-73.8803280813,40.6485883526
-73.8814729476,40.6474650070
-73.8823728821,40.6504928681
-73.8835177763,40.6493695205
-73.8835177763,40.6493695205
-73.8835177763,40.6493695205
-73.8835177763,40.6493695205
-73.8844176877,40.6523978740
-73.8864624978,40.6543033708
-73.8864624978,40.6543033708
-73.8876074475,40.6531800194
-73.8876074475,40.6531800194
-73.8887524046,40.6520564996
-73.8896522901,40.6550860051
-73.8907972749,40.6539624835
-73.8937419891,40.6588994503
-73.8937419891,40.6588994503
-73.8960320772,40.6566522312
-73.8960320772,40.6566522312
-73.8960320772,40.6566522312
-73.8980769892,40.6585596875
-73.8992220720,40.6574358233
-73.8992220720,40.6574358233
-73.9003671621,40.6563117906
-73.9003671621,40.6563117906
-73.9003671621,40.6563117906
-73.9003671621,40.6563117906
-73.9003671621,40.6563117906
-73.9015122596,40.6551875892
-73.9015122596,40.6551875892
-73.9026573644,40.6540632191
-73.9026573644,40.6540632191
-73.9035572594,40.6570955318
-73.9035572594,40.6570955318
-73.9035572594,40.6570955318
-73.9058475319,40.6548466193
-74.1856339181,40.6903937305
-74.1856339181,40.6903937305
-74.1856339181,40.6903937305
-74.1856339181,40.6903937305
-74.1847337399,40.6873038110
-74.1844858496,40.6915360687
-74.1844858496,40.6915360687
-74.1844858496,40.6915360687
-74.1844858496,40.6915360687
-74.1844858496,40.6915360687
-74.1844858496,40.6915360687
-74.1856339181,40.6903937305
-74.1865340516,40.6934839892
-74.1865340516,40.6934839892
-74.1865340516,40.6934839892
-74.1865340516,40.6934839892
-74.1865340516,40.6934839892
-74.1865340516,40.6934839892
-74.1865340516,40.6934839892
-74.1853859625,40.6946261539
-74.1853859625,40.6946261539
-74.1853859625,40.6946261539
-74.1842378804,40.6957681441
-74.1842378804,40.6957681441
-74.1842378804,40.6957681441
-74.1842378804,40.6957681441
-74.1839898324,40.7000000373
-74.1839898324,40.7000000373
-74.1839898324,40.7000000373
-74.1839898324,40.7000000373
-74.1828417439,40.7011415050
-74.1828417439,40.7011415050
-74.1837417055,40.7042317480
-74.1837417055,40.7042317480
-74.1837417055,40.7042317480
-74.1828417439,40.7011415050
-74.1825936035,40.7053728679
-74.1825936035,40.7053728679
-74.1825936035,40.7053728679
-74.1825936035,40.7053728679
-74.1825936035,40.7053728679
-74.1825936035,40.7053728679
-74.1814455085,40.7065138134
-74.1814455085,40.7065138134
-74.1793975207,40.7045648621
-74.1793975207,40.7045648621
-74.1782494604,40.7057056324
-74.1782494604,40.7057056324
-74.1782494604,40.7057056324
-74.1782494604,40.7057056324
-74.1771014072,40.7068462286
-74.1771014072,40.7068462286
-74.1771014072,40.7068462286
-74.1780012660,40.7099356042
-74.1780012660,40.7099356042
-74.1768531994,40.7110758526
-74.1768531994,40.7110758526
-74.1768531994,40.7110758526
-74.1768531994,40.7110758526
-74.1768531994,40.7110758526
-74.1736572901,40.7102669718
-74.1713612475,40.7125465967
-74.1672656691,40.7086502168
-74.1670174975,40.7128770787
-74.1649697653,40.7109291428
-74.1638218241,40.7120683450
-74.1629220366,40.7089817176
-74.1617741230,40.7101209190
-74.1617741230,40.7101209190
-74.1606262165,40.7112599466
-74.1597264255,40.7081740035
-74.1585785466,40.7093130304
-74.1565308802,40.7073666243
-74.1553830361,40.7085054767
-74.1544832173,40.7054207283
-74.1544832173,40.7054207283
-74.1544832173,40.7054207283
-74.1533354008,40.7065595798
-74.1533354008,40.7065595798
-74.1533354008,40.7065595798
-74.1524355580,40.7034753421
-74.1524355580,40.7034753421
-74.1524355580,40.7034753421
-74.1521875914,40.7076982577
-74.1512877691,40.7046141928
-74.1512877691,40.7046141928
-74.1512877691,40.7046141928
-74.1512877691,40.7046141928
-74.1512877691,40.7046141928
-74.1512877691,40.7046141928
-74.1512877691,40.7046141928
-74.1501399874,40.7057528698
-74.1501399874,40.7057528698
-74.1498919939,40.7099750924
-74.1489922127,40.7068913732
-74.1487442059,40.7111132495
-74.1478444452,40.7080297030
-74.1475964249,40.7122512329
-74.1466966847,40.7091678593
-74.1455489314,40.7103058420
-74.1455489314,40.7103058420
-74.1409579892,40.7148560389
-74.1400583071,40.7117738661
-74.1400583071,40.7117738661
-74.1389106099,40.7129111546
-74.1377629198,40.7140482698
-74.1377629198,40.7140482698
-74.1366152368,40.7151852117
-74.1366152368,40.7151852117
-74.1354675610,40.7163219805
-74.1354675610,40.7163219805
-74.1354675610,40.7163219805
-74.1343198923,40.7174585761
-74.1343198923,40.7174585761
-74.1343198923,40.7174585761
-74.1343198923,40.7174585761
-74.1343198923,40.7174585761
-74.1340717896,40.7216761358
-74.1329241146,40.7228122126
-74.1317764467,40.7239481164
-74.1317764467,40.7239481164
-74.1315282387,40.7281648035
-74.1306287860,40.7250838472
-74.1306287860,40.7250838472
-74.1303805647,40.7293001887
-74.1271858467,40.7284900019
-74.1260382146,40.7296250411
-74.1260382146,40.7296250411
-74.1248905896,40.7307599075
-74.1248905896,40.7307599075
-74.1248905896,40.7307599075
-74.1248905896,40.7307599075
-74.1248905896,40.7307599075
-74.1237429717,40.7318946011
-74.1237429717,40.7318946011
-74.1237429717,40.7318946011
-74.1234946702,40.7361088707
-74.1234946702,40.7361088707
-74.1234946702,40.7361088707
-74.1232462902,40.7403229590
-74.1232462902,40.7403229590
-74.1232462902,40.7403229590
-74.1232462902,40.7403229590
-74.1232462902,40.7403229590
-74.1220986528,40.7414567896
-74.1218501811,40.7456703515
-74.1218501811,40.7456703515
-74.1218501811,40.7456703515
-74.1207025375,40.7468036644
-74.1207025375,40.7468036644
-74.1195549012,40.7479368049
-74.1195549012,40.7479368049
-74.1184072720,40.7490697729
-74.1184072720,40.7490697729
-74.1172596499,40.7502025685
-74.1161120351,40.7513351917
-74.1149644274,40.7524676426
-74.1129178118,40.7505212247
-74.1106226734,40.7527856100
-74.1083275636,40.7550493064
-74.1060324827,40.7573123144
-74.1060324827,40.7573123144
-74.1051335459,40.7542349878
-74.1039860367,40.7553664060
-74.1028385346,40.7564976521
-74.1016910398,40.7576287263
-74.1007921199,40.7545522519
-74.0996446527,40.7556833264
-74.0984971928,40.7568142289
-74.0909623141,40.7563166302
-74.0898149383,40.7574468460
-74.0886675697,40.7585768901
-74.0877687004,40.7555029696
-74.0866213595,40.7566330140
-74.0854740258,40.7577628868
-74.0843266993,40.7588925879
-74.0843266993,40.7588925879
-74.0831793801,40.7600221176
-74.0799859722,40.7592081076
-74.0776914252,40.7614663102
-74.0742496588,40.7648523290
-74.0699092857,40.7651659596
-74.0699092857,40.7651659596
-74.0687620869,40.7662939480
-74.0676148953,40.7674217654
-74.0664677110,40.7685494116
-74.0664677110,40.7685494116
-74.0653205339,40.7696768869
-74.0644218993,40.7666070600
-74.0641733641,40.7708041911
-74.0632747499,40.7677345357
-74.0630262015,40.7719313244
-74.0630262015,40.7719313244
-74.0618790462,40.7730582867
-74.0618790462,40.7730582867
-74.0080400203,40.7154815781
-74.0091864217,40.7143541044
-74.0068936261,40.7166088814
-74.0057472392,40.7177360145
-74.0077928636,40.7196647804
-74.0089392782,40.7185376468
-74.0089392782,40.7185376468
-74.0089392782,40.7185376468
-74.0121313839,40.7193396084
-74.0121313839,40.7193396084
-74.0107376616,40.7246507786
-74.0107376616,40.7246507786
-74.0102428827,40.7330179746
-74.0099953766,40.7372013047
-74.0099953766,40.7372013047
-74.0099953766,40.7372013047
-74.0099953766,40.7372013047
-74.0097477927,40.7413844561
-74.0097477927,40.7413844561
-74.0097477927,40.7413844561
-74.0097477927,40.7413844561
-74.0097477927,40.7413844561
-74.0086012845,40.7425098897
-74.0086012845,40.7425098897
-74.0086012845,40.7425098897
-74.0086012845,40.7425098897
-74.0086012845,40.7425098897
-74.0083536097,40.7466925224
-74.0072070957,40.7478174458
-74.0072070957,40.7478174458
-74.0072070957,40.7478174458
-74.0072070957,40.7478174458
-74.0081058572,40.7508749764
-74.0081058572,40.7508749764
-74.0081058572,40.7508749764
-74.0081058572,40.7508749764
-74.0081058572,40.7508749764
-74.0081058572,40.7508749764
-74.0069593300,40.7519995599
-74.0067114866,40.7561814952
-74.0032719096,40.7595532066
-73.9726105303,40.6755470548
-73.9714646412,40.6766748493
-73.9714646412,40.6766748493
-73.9714646412,40.6766748493
-73.9726105303,40.6755470548
-73.9726105303,40.6755470548
-73.9691728848,40.6789299285
-74.0375788240,40.7455930192
-74.0387256338,40.7444657114
-74.0389734848,40.7402747917
-74.0378266882,40.7414024408
-74.0378266882,40.7414024408
-74.0380744745,40.7372116832
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0380744745,40.7372116832
-74.0392212579,40.7360836927
-74.0392212579,40.7360836927
-74.0394689531,40.7318924143
-74.0394689531,40.7318924143
-74.0374230635,40.7299581325
-74.0374230635,40.7299581325
-74.0374230635,40.7299581325
-74.0374230635,40.7299581325
-74.0374230635,40.7299581325
-74.0374230635,40.7299581325
-74.0374230635,40.7299581325
-74.0362763210,40.7310864642
-74.0362763210,40.7310864642
-74.0362763210,40.7310864642
-74.0321846089,40.7272194083
-73.7898238178,40.6474805074
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7909677639,40.6463635664
-73.7900680334,40.6433535729
-73.7900680334,40.6433535729
-73.7900680334,40.6433535729
-73.7889241078,40.6444706783
-73.7889241078,40.6444706783
-73.7889241078,40.6444706783
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7877801896,40.6455876173
-73.7900680334,40.6433535729
-73.7900680334,40.6433535729
-73.7909677639,40.6463635664
-73.7921117173,40.6452464590
-73.7921117173,40.6452464590
-73.7932556782,40.6441291852
-73.7943996465,40.6430117449
-73.7943996465,40.6430117449
-73.7943996465,40.6430117449
-73.7952993949,40.6460225540
-73.7964433911,40.6449051116
-73.7964433911,40.6449051116
-73.7975873946,40.6437875028
-73.7975873946,40.6437875028
-73.7984871406,40.6467989634
-73.7984871406,40.6467989634
-73.7984871406,40.6467989634
-73.7996311720,40.6456813525
-73.7996311720,40.6456813525
-73.8007752108,40.6445635750
-73.8007752108,40.6445635750
-73.8016749543,40.6475756875
-73.8028190209,40.6464579080
-73.8028190209,40.6464579080
-73.8037187415,40.6494705080
-73.8048628360,40.6483527265
-73.8057625337,40.6513658140
-73.8057625337,40.6513658140
-73.8057625337,40.6513658140
-73.8066621881,40.6543792245
-73.8066621881,40.6543792245
-73.8066621881,40.6543792245
-73.8066621881,40.6543792245
-73.8066621881,40.6543792245
-73.8075617992,40.6573929579
-73.8075617992,40.6573929579
-73.8075617992,40.6573929579
-73.8075617992,40.6573929579
-73.8075617992,40.6573929579
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8052734952,40.6596273656
-73.8052734952,40.6596273656
-73.8052734952,40.6596273656
-73.8052734952,40.6596273656
-73.8052734952,40.6596273656
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8064176435,40.6585102450
-73.8073171908,40.6615241366
-73.8073171908,40.6615241366
-73.8084613669,40.6604070143
-73.8084613669,40.6604070143
-73.8084613669,40.6604070143
-73.8096055504,40.6592897254
-73.8096055504,40.6592897254
-73.8096055504,40.6592897254
-73.8107497414,40.6581722699
-73.8107497414,40.6581722699
-73.8105050952,40.6623042698
-73.8105050952,40.6623042698
-73.8105050952,40.6623042698
-73.8105050952,40.6623042698
-73.8105050952,40.6623042698
-73.8116493066,40.6611869792
-73.8127935253,40.6600695219
-73.8136930676,40.6630847194
-73.8191696790,40.6616300640
-73.8191696790,40.6616300640
-73.8191696790,40.6616300640
-73.8191696790,40.6616300640
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8235021895,40.6612926805
-73.8232573922,40.6654279686
-73.8232573922,40.6654279686
-73.8221130473,40.6665457661
-73.8221130473,40.6665457661
-73.8221130473,40.6665457661
-73.8232573922,40.6654279686
-73.8232573922,40.6654279686
-73.8232573922,40.6654279686
-73.8232573922,40.6654279686
-73.8232573922,40.6654279686
-73.8232573922,40.6654279686
-73.8244017445,40.6643100043
-73.8244017445,40.6643100043
-73.8244017445,40.6643100043
-73.8244017445,40.6643100043
-73.8255461042,40.6631918730
-73.8287344186,40.6639732530
-73.8296339480,40.6669917203
-73.8307783707,40.6658734188
-73.8319228008,40.6647549503
-73.8319228008,40.6647549503
-73.8328223276,40.6677740724
-73.8351112509,40.6655369650
-73.8360107750,40.6685567423
-73.8360107750,40.6685567423
-73.8371552682,40.6674381034
-73.8371552682,40.6674381034
-73.8382997688,40.6663192975
-73.8382997688,40.6663192975
-73.8394442768,40.6652003243
-73.8394442768,40.6652003243
-73.8403438187,40.6682209225
-73.8426328976,40.6659828057
-73.8437774482,40.6648634964
-73.8449220061,40.6637440198
-73.8458215862,40.6667656052
-73.8481107652,40.6645264813
-73.8492553657,40.6634066683
-73.8503999736,40.6622866878
-73.8515445889,40.6611665398
-73.8515445889,40.6611665398
-73.8526892116,40.6600462243
-73.8561231240,40.6566842721
-73.8572677762,40.6555632861
-73.8593121970,40.6574658667
-73.8616015790,40.6552233878
-73.8627462811,40.6541018967
-73.8638909906,40.6529802377
-73.8693697832,40.6515173103
-73.8705145499,40.6503949776
-73.8705145499,40.6503949776
-73.8716593239,40.6492724769
-73.8716593239,40.6492724769
-73.8728041053,40.6481498081
-73.8739488940,40.6470269711
-73.8739488940,40.6470269711
-73.8750936901,40.6459039660
-73.8750936901,40.6459039660
-73.8762384935,40.6447807927
-73.8764832799,40.6406309007
-73.8776280775,40.6395072247
-73.8787728825,40.6383833803
-73.8787728825,40.6383833803
-73.8787728825,40.6383833803
-73.8799176948,40.6372593676
-73.8799176948,40.6372593676
-73.8799176948,40.6372593676
-73.8810625144,40.6361351866
-73.8810625144,40.6361351866
-73.8822073414,40.6350108370
-73.8822073414,40.6350108370
-73.8824519850,40.6308590974
-73.8833521757,40.6338863190
-73.8844970173,40.6327616325
-73.8856418662,40.6316367775
-73.8867867224,40.6305117538
-73.8890764569,40.6282612006
-73.8936560134,40.6237580696
-73.8936560134,40.6237580696
-73.8945563448,40.6267871142
-73.8948009208,40.6226318648
-73.8957012727,40.6256610758
-73.8957012727,40.6256610758
-73.8957012727,40.6256610758
-73.8959458356,40.6215054911
-73.8968462079,40.6245348685
-73.8970907576,40.6203789486
-73.8970907576,40.6203789486
-73.8970907576,40.6203789486
-73.8970907576,40.6203789486
-73.8970907576,40.6203789486
-73.8970907576,40.6203789486
-73.8973352300,40.6162228536
-73.8973352300,40.6162228536
-73.8975796251,40.6120665837
-73.8975796251,40.6120665837
-73.8975796251,40.6120665837
-73.8975796251,40.6120665837
-73.8978239430,40.6079101389
-73.8978239430,40.6079101389
-73.8978239430,40.6079101389
-73.8978239430,40.6079101389
-73.8978239430,40.6079101389
-73.8989688327,40.6067824212
-73.8989688327,40.6067824212
-73.8989688327,40.6067824212
-73.8992130601,40.6026254660
-73.8992130601,40.6026254660
-73.8992130601,40.6026254660
-73.8992130601,40.6026254660
-73.8992130601,40.6026254660
-73.8992130601,40.6026254660
-73.8992130601,40.6026254660
-73.9003579438,40.6014972437
-73.9003579438,40.6014972437
-73.9015028349,40.6003688521
-73.9015028349,40.6003688521
-73.9026477332,40.5992402913
-73.9037926387,40.5981115611
-73.9046933904,40.6011412946
-73.9046933904,40.6011412946
-73.9058383237,40.6000125615
-73.9069832643,40.5988836590
-73.9069832643,40.5988836590
-73.9069832643,40.5988836590
-73.9081282122,40.5977545871
-73.9081282122,40.5977545871
-73.9081282122,40.5977545871
-73.9092731674,40.5966253457
-73.9092731674,40.5966253457
-73.9101739575,40.5996560720
-73.9101739575,40.5996560720
-73.9101739575,40.5996560720
-73.9101739575,40.5996560720
-73.9113189404,40.5985268276
-73.9101739575,40.5996560720
-73.9101739575,40.5996560720
-73.9101739575,40.5996560720
-73.9083723337,40.5935949467
-73.9083723337,40.5935949467
-73.9083723337,40.5935949467
-73.9083723337,40.5935949467
-73.8780963206,40.8851746605
-73.8780963206,40.8851746605
-73.8783456855,40.8810306557
-73.8751579300,40.8802028354
-73.8751579300,40.8802028354
-73.8751579300,40.8802028354
-73.8731158799,40.8782702267
-73.8719702415,40.8793753519
-73.8731158799,40.8782702267
-73.8719702415,40.8793753519
-73.8719702415,40.8793753519
-73.8699282233,40.8774432426
-73.8699282233,40.8774432426
-73.8710738339,40.8763381146
-73.8710738339,40.8763381146
-73.8710738339,40.8763381146
-73.8710738339,40.8763381146
-73.8710738339,40.8763381146
-73.8713229804,40.8721957409
-73.8713229804,40.8721957409
-73.8724685859,40.8710901134
-73.8724685859,40.8710901134
-73.8724685859,40.8710901134
-73.8727176429,40.8669472290
-73.8727176429,40.8669472290
-73.8718210430,40.8639104635
-73.8718210430,40.8639104635
-73.8718210430,40.8639104635
-73.8718210430,40.8639104635
-73.8720699591,40.8597675598
-73.8720699591,40.8597675598
-73.8732155265,40.8586609303
-73.8732155265,40.8586609303
-73.8723187983,40.8556244795
-73.8723187983,40.8556244795
-73.8723187983,40.8556244795
-73.8723187983,40.8556244795
-73.8714220264,40.8525883543
-73.8714220264,40.8525883543
-73.8714220264,40.8525883543
-73.8714220264,40.8525883543
-73.8716707247,40.8484452548
-73.8716707247,40.8484452548
-73.8719193463,40.8443019789
-73.8719193463,40.8443019789
-73.8721678910,40.8401585266
-73.8733133872,40.8390503929
-73.8733133872,40.8390503929
-73.8735618423,40.8349064301
-73.8735618423,40.8349064301
-73.8735618423,40.8349064301
-73.8747073333,40.8337977962
-73.8738102206,40.8307622908
-73.8738102206,40.8307622908
-73.8729130640,40.8277271110
-73.8729130640,40.8277271110
-73.8729130640,40.8277271110
-73.8729130640,40.8277271110
-73.8729130640,40.8277271110
-73.8729130640,40.8277271110
-73.8729130640,40.8277271110
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8731613013,40.8235829531
-73.8743067465,40.8224734832
-73.8763494604,40.8243992048
-73.8774949409,40.8232895702
-73.8829742565,40.8218858918
-73.8873082293,40.8215918505
-73.8873082293,40.8215918505
-73.8873082293,40.8215918505
-73.8873082293,40.8215918505
-73.8895993987,40.8193704239
-73.8904967312,40.8224084402
-73.8907449946,40.8182594607
-73.8916423474,40.8212976452
-73.8950792408,40.8179642602
-73.8964730863,40.8127021441
-73.8976187270,40.8115901804
-73.8976187270,40.8115901804
-73.9008075460,40.8124052829
-73.9030989204,40.8101805236
-73.9053903245,40.8079550964
-73.9065360378,40.8068421321
-73.9065360378,40.8068421321
-73.9065360378,40.8068421321
-73.9097251000,40.8076567385
-73.9143081684,40.8032025460
-73.9143081684,40.8032025460
-73.9143081684,40.8032025460
-73.9154539540,40.8020885796
-73.9154539540,40.8020885796
-74.0024879994,40.6263782553
-74.0024879994,40.6263782553
-74.0004413701,40.6244620240
-74.0153397074,40.6097076491
-74.0164857835,40.6085714966
-74.0164857835,40.6085714966
-74.0155848259,40.6055194791
-74.0167308886,40.6043829860
-74.0178769585,40.6032463212
-74.0178769585,40.6032463212
-74.0178769585,40.6032463212
-74.0187779573,40.6062986764
-74.0187779573,40.6062986764
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0190230355,40.6021094845
-74.0178769585,40.6032463212
-74.0178769585,40.6032463212
-74.0178769585,40.6032463212
-74.0178769585,40.6032463212
-74.0178769585,40.6032463212
